brand_hybrid,Yield,air.sig995_mean,omega.sig995_mean,pres.sfc_mean,rhum.sig995_mean,uwnd.sig995_mean,vwnd.sig995_mean
Steyer-11208 Vt3P,250.3512,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Steyer-11304 SS,235.9146,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Steyer-11406 SS,245.3733,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-5828RIB,247.2267,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-5838RIB,241.4264,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-6058RIB,265.7857,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-6148RIB,229.4621,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-6158RIB,240.4772,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-6258RIB,247.7762,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-6378RIB,234.0925,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-6438RIB,257.1432,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Stone-6448RIB,245.8272,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Sun Prairie-SP2718 GSS,256.4048,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Sun Prairie-SPX4840 GSS,251.5268,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Whisnand-212 SS,243.9963,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Whisnand-214 SS,248.4486,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
Whisnand-215 SS,248.22,292.4309811,-0.016530436,99476.875,79.23777174,0.594160405,1.251769245
AGRIGOLD-A6499STXRIB,193.1298456,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
AGRIGOLD-A6517VT3PRIB,185.8802832,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
AGRIGOLD-A6553VT3PRIB,172.3378404,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
B-H GENETICS-BH 8550SS,147.3037612,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
B-H GENETICS-BH 8688DG2P,165.2990757,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
B-H GENETICS-BH 8700SS,173.0122907,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
B-H GENETICS-XP 7810VT2P,167.153564,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
DEKALB-DKC53-78 SSRIB,155.0098926,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
DEKALB-DKC61-89 RIB,167.3946597,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
DEKALB-DKC64-69 GENVT3P,177.8190025,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
GOLDEN ACRES-G4598,160.5429161,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
GOLDEN ACRES-G5621,187.1778974,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
GOLDEN HARVEST-G07B39-3111A,155.6674262,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
GOLDEN HARVEST-G11U58-3111,167.4332187,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
GOLDEN HARVEST-G13N18-3111,175.9450317,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
GOLDEN HARVEST-G14H66-5122A,148.7000054,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
GOLDEN HARVEST-G16K01-3111,147.9891712,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MAT CHECK-LATE,126.7400051,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MAT CHECK-MED,161.266203,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MIDLAND-425SS,158.8227757,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MIDLAND-534PRW,175.8399075,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MIDLAND-573PRW,171.6341278,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MIDLAND-594PR DG,181.5064671,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MIDLAND-653PRW,172.3833914,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MIDLAND-714PRW,160.3635149,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MIDLAND-735PRW,187.2208938,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MYCOGEN-2C788,167.6605143,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MYCOGEN-2G685,162.062321,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MYCOGEN-2V709,187.1312206,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
MYCOGEN-2V717,174.5934349,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PHILLIPS-PSF053 VT2Pro,166.257776,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PHILLIPS-PSF082 VT3Pro,170.8272286,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PHILLIPS-PSF112 VT3Pro,158.3085195,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PHILLIPS-PSF121 VT3Pro,186.3487014,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PHILLIPS-PSF133DGVT2Pro,173.5158104,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PHILLIPS-PSF141 SS,176.4195112,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PHILLIPS-PSF143 VT2Pro,189.3323346,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PRODUCERS-6108STXRIB,137.4001687,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PRODUCERS-6424VT3PRIB,172.4320976,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PRODUCERS-6624VT3PRIB,154.7238577,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
PRODUCERS-7014VT3PRIB,151.6710831,293.799731,-0.000144572,95903.4375,66.29076087,-0.922279997,1.56141588
AGRIGOLD-A6408VT3PRIB,76.15087511,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
AGRIGOLD-A6499STXRIB,124.6076631,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
AGRIGOLD-A6619VT2RIBD1,109.4271631,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
DEKALB-DKC53-78 SSRIB,121.134757,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
DEKALB-DKC61-89 RIB,125.6954239,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
DEKALB-DKC64-69 GENVT3P,117.4202206,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
GOLDEN ACRES-G4655A,109.0089307,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
GOLDEN ACRES-G4678DG,123.39,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
MAT CHECK-LATE,86.75463563,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
MAT CHECK-MED,110.6083707,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
MYCOGEN-2C788,100.2237971,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
MYCOGEN-2C799,121.7351927,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
MYCOGEN-2V717,136.41,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5D-109,95.62257692,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5F-008,108.6964402,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5F-200,104.8291224,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5F-709,105.5498791,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5F-805,110.5565135,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5H-903,113.9928931,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5H-905,99.12730258,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5X-698,102.5028538,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5Z-002,96.70114413,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5Z-0106,100.8443457,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
NUTECH/G2 GENETICS-5Z-707,120.515,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-795 VT2Pro,129.3860262,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF003 VT2Pro,114.9252477,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF053 VT2Pro,117.0615165,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF082 VT3Pro,118.8079362,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF112 VT3Pro,117.91,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF121 VT3Pro,106.8573195,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF133DGVT2Pro,120.4963618,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF141 SS,135.054191,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
PHILLIPS-PSF143 VT2Pro,111.7274417,296.2074755,-0.010829337,96611.0462,61.74048913,-0.716981159,3.056660742
AGRIGOLD-A6458VT3PRIB,184.3369648,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6499STXRIB,189.1018496,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6517VT3PRIB,186.1841791,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC53-78 SSRIB,181.5705271,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC61-89 RIB,181.1519624,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC64-69 GENVT3P,166.2074761,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G4598,174.5759459,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G4655A,186.5305831,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G4678DG,202.9901292,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G5621,178.8224048,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-EARLY,186.3031195,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-LATE,174.3166151,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-MED,179.7948883,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-115PRW,174.3465469,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-344PRW,186.1910707,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-425SS,177.0564235,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-573PRW,166.4669105,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-594PR DG,182.5558681,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-653PRW,182.3773634,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2C788,179.6497434,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2D599,165.786407,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2V709,178.0845244,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2V717,196.692271,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
PHILLIPS-PSF003 VT2Pro,173.7244999,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
PHILLIPS-PSF053 VT2Pro,180.763115,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
PHILLIPS-PSF082 VT3Pro,181.1250704,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
PHILLIPS-PSF112 VT3Pro,170.5631207,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6267STXRIB,175.297877,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6358VT3PRIB,178.9278035,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6408VT3PRIB,164.3825634,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC53-78 SSRIB,171.3435775,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC61-89 RIB,174.5328635,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC64-69 GENVT3P,180.8160707,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-EARLY,168.3152321,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-LATE,174.239668,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-MED,183.7339185,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-115PRW,174.1041944,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2D599,166.8147585,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2H568,174.9070366,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2K595,156.0696555,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2T498,166.1282412,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6408VT3PRIB,239.1059867,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6499STXRIB,242.3081403,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6533VT3PRIB,242.4362161,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGVENTURE-AV RL6786HB,209.7823416,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGVENTURE-AV RL6991HB,214.3098685,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGVENTURE-RL7362HB,209.1649433,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
CHANNEL-211-98 VT2PRIB,231.187245,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC53-78 SSRIB,207.0365453,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC61-89 RIB,248.084383,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
DEKALB-DKC64-69 GENVT3P,253.3076632,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G4598,250.3500307,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G4655A,233.0543063,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G4678DG,253.414034,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
GOLDEN ACRES-G5621,259.426469,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-EARLY,211.6555649,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-LATE,266.3327012,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MAT CHECK-MED,220.1556455,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-534PRW,262.6091207,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-573PRW,246.767732,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-594PR DG,250.5019165,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-624PRW,235.6338352,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-653PRW,242.2687263,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-714PRW,254.7080357,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MIDLAND-735PRW,243.9917295,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2C788,222.0550636,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2D599,212.6328667,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2V709,237.3510768,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
MYCOGEN-2V717,233.9389421,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5D-109,236.9814441,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5F-008,227.4414132,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5F-200,211.1624818,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5F-709,231.492207,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5F-805,218.9782696,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5H-903,210.9563534,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5H-905,221.9651155,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5X-698,184.3421331,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5Z-002,215.3296129,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5Z-0106,214.9684802,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
NUTECH/G2 GENETICS-5Z-707,200.8802907,294.908699,-0.008185289,97645.16304,71.13451087,-0.010051435,2.272964696
AGRIGOLD-A6408VT3PRIB,204.2368976,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
AGRIGOLD-A6499STXRIB,212.9459478,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
AGRIGOLD-A6559STXRIB,185.9456483,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
DEKALB-DKC53-78 SSRIB,174.1108855,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
DEKALB-DKC61-89 RIB,198.182332,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
DEKALB-DKC64-69 GENVT3P,209.167049,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN ACRES-G4598,173.417794,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN ACRES-G4655A,218.6989466,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN ACRES-G4678DG,221.8411774,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN ACRES-G5621,191.8860466,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN HARVEST-G07B39-3111A,187.8551789,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN HARVEST-G11U58-3111,210.92,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN HARVEST-G12J11-3011A,195.2867296,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
GOLDEN HARVEST-G16K01-3111,233.6017716,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
MAT CHECK-LATE,201.7702614,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
MAT CHECK-MED,172.0459127,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
MIDLAND-344PRW,178.3430549,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
MIDLAND-425SS,177.5720943,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
MIDLAND-534PRW,200.2596589,293.2736446,-0.006952949,97607.41848,72.26902174,-0.224046257,1.321878042
